tax_code,name,name_slug,company_type,address,district,industry_raw,keyword
313698858,CÔNG TY TNHH MỘT THÀNH VIÊN DỊCH VỤ TRÒ CHƠI ĐIỆN TỬ KIM PHÁT ĐẠT,CÔNG TY TNHH MỘT THÀNH VIÊN DỊ,Công ty trách nhiệm hữu hạn một thành viên,"122 Hùng Vương, Phường 02, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",Quận 10,6190: Hoạt động viễn thông khác-Chi tiết: Hoạt động của các điểm truy cập internet;9329: Hoạt động vui chơi giải trí khác chưa được phân vào đâu-Chi tiết: Kinh doanh trò chơi điện tử (trừ kinh doanh t,internet
313649681,CÔNG TY TNHH MỸ PHẨM DE LOVE,CÔNG TY TNHH MỸ PHẨM DE LOVE,Công ty trách nhiệm hữu hạn một thành viên,"313/2A Ba Tháng Hai, Phường 10, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",Quận 10,"4722: Bán lẻ thực phẩm trong các cửa hàng chuyên doanh-Chi tiết: Bán lẻ thực phẩm chức năng, các sản phẩm về sữa, bánh kẹo và các sản phẩm chế biến từ ngũ cốc, bột, tinh bột (thực hiện theo Quyết định",internet
313648832,CÔNG TY TNHH CODE SOCIETY,CÔNG TY TNHH CODE SOCIETY,Công ty trách nhiệm hữu hạn một thành viên,"601A Đường Cách Mạng Tháng 8, Phường 15, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",Quận 10,"5820: Xuất bản phần mềm-Chi tiết: Sản xuất phần mềm; 4101: Xây dựng nhà để ở-; 4212: Xây dựng công trình đường bộ-; 4222: Xây dựng công trình cấp, thoát nước-; 4229: Xây dựng công trình công ích khác-",internet
316427422,CÔNG TY TNHH VẬT TƯ THIẾT BỊ Y TẾ HỒNG PHÚC,CÔNG TY TNHH VẬT TƯ THIẾT BỊ Y,Công ty trách nhiệm hữu hạn một thành viên,"Anthurium GF- 11B Làng Biệt Thự Sài Gòn 523 Tô Hiến Thành, Phường 14, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",Quận 10,"0115: Trồng cây thuốc lá, thuốc lào-; 0116: Trồng cây lấy sợi-; 0117: Trồng cây có hạt chứa dầu-; 0118: Trồng rau, đậu các loại và trồng hoa-; 0119: Trồng cây hàng năm khác-Chi tiết: 
- Trồng cây gia ",internet
313667634,CÔNG TY CỔ PHẦN ERADA VIỆT NAM,CÔNG TY CỔ PHẦN ERADA VIỆT NAM,Công ty cổ phần,"Số 408 Điện Biên Phủ, Phường 11, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",Quận 10,"4659: Bán buôn máy móc, thiết bị và phụ tùng máy khác-Chi tiết: Bán buôn máy móc, thiết bị y tế; xuất nhập khẩu máy móc, thiết bị y tế;4669: Bán buôn chuyên doanh khác chưa được phân vào đâu-Chi tiết:",internet
313673243,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ SẢN XUẤT TOÀN PHÁT TIẾN,CÔNG TY TNHH THƯƠNG MẠI DỊCH V,Công ty trách nhiệm hữu hạn một thành viên,"261/12 Ngô Quyền, Phường 06, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",Quận 10,"1020: Chế biến, bảo quản thuỷ sản và các sản phẩm từ thuỷ sản-(không hoạt động tại trụ sở);1079: Sản xuất thực phẩm khác chưa được phân vào đâu-(không hoạt động tại trụ sở);4663: Bán buôn vật liệu, th",internet
313679661,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ PHÚ VỸ,CÔNG TY TNHH THƯƠNG MẠI DỊCH V,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"Số 32, Đường số 6 nhà ở khu Z756, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",Quận 10,"1512: Sản xuất vali, túi xách và các loại tương tự, sản xuất yên đệm-(không hoạt động tại trụ sở);1410: May trang phục (trừ trang phục từ da lông thú)-(trừ tẩy,  nhuộm, hồ, in trên các sản phẩm vải sợ",internet
313685778,CÔNG TY TNHH KIM PHÁT TRẦN,CÔNG TY TNHH KIM PHÁT TRẦN,Công ty trách nhiệm hữu hạn một thành viên,"131/100 Tô Hiến Thành, Phường 13, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",Quận 10,"4220: Xây dựng công trình công ích-;4290: Xây dựng công trình kỹ thuật dân dụng khác-;4311: Phá dỡ-;4312: Chuẩn bị mặt bằng-;4321: Lắp đặt hệ thống điện-(trừ gia công cơ khí, tái chế phế thải, xi mạ đ",internet
313694652,CÔNG TY CỔ PHẦN PHÁT TRIỂN CTS,CÔNG TY CỔ PHẦN PHÁT TRIỂN CTS,Công ty cổ phần,"P342 - 343 (Tầng 3) Toà Nhà Charmington La Pointe - Số 181 Cao Thắng (nối dài), Phường 12, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",Quận 10,"0112: Trồng ngô và cây lương thực có hạt khác-(không hoạt động tại trụ sở);0113: Trồng cây lấy củ có chất bột-(không hoạt động tại trụ sở);0118: Trồng rau, đậu các loại và trồng hoa, cây cảnh-(không h",internet
313701148,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ ĐẦU TƯ   HÙNG  DŨNG.,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊC,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"284/7/17 Lý Thường Kiệt, Phường 14, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",Quận 10,"4659: Bán buôn máy móc, thiết bị và phụ tùng máy khác-Chi tiết: Bán buôn máy móc, dụng cụ, trang thiết bị y tế. Bán buôn máy dệt. Bán buôn thiết bị, linh kiện ngành dệt;4649: Bán buôn đồ dùng khác cho",internet
