tax_code,name,name_slug,company_type,address,district,industry_raw,keyword
4201702366,CÔNG TY TNHH KINH DOANH THƯƠNG MẠI TRỊNH XUÂN,CÔNG TY TNHH KINH DOANH THƯƠNG,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"Số 166 Đường Trần Não, Khu phố 2, Phường Bình An, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",Quận 2,4311: Phá dỡ-;4312: Chuẩn bị mặt bằng-;4321: Lắp đặt hệ thống điện-;4329: Lắp đặt hệ thống xây dựng khác-;4330: Hoàn thiện công trình xây dựng-;4390: Hoạt động xây dựng chuyên dụng khác-;4752: Bán lẻ ,internet
314614057,CÔNG TY TNHH TÂY LÂM,CÔNG TY TNHH TÂY LÂM,Công ty trách nhiệm hữu hạn một thành viên,"7/6 Lê Định Quản, Phường Cát Lái, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",Quận 2,7110: Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan-Chi tiết: Hoạt động đo đạc bản đồ. - Lập dự toán và tổng dự toán công trình xây dựng. - Quản lý dự án đầu tư xây dựng công trình;7120: Kiểm tr,internet
313626405,CÔNG TY CỔ PHẦN SEN SANCTUARY,CÔNG TY CỔ PHẦN SEN SANCTUARY,Công ty cổ phần,"56 Đường 32, Khu Phố 1, Phường Thạnh Mỹ Lợi, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",Quận 2,"1430: Sản xuất trang phục dệt kim, đan móc-(trừ tẩy nhuộm, hồ, in trên các sản phẩm dệt, may, đan, thuộc da, luyện cán cao su tại trụ sở) (Không hoạt động tại trụ sở); 1512: Sản xuất vali, túi xách và",internet
313642728,CÔNG TY TNHH GIẢI PHÁP SỐ PI,CÔNG TY TNHH GIẢI PHÁP SỐ PI,Công ty trách nhiệm hữu hạn một thành viên,"94 đường Xuân Thủy, Phường Thảo Điền, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",Quận 2,"4741: Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doanh-;4742: Bán lẻ thiết bị nghe nhìn trong các cửa hàng chuyên doanh-;5820: Xuất bản phần mềm-C",internet
316072949,CÔNG TY TNHH AN PLUS VIỆT NAM,CÔNG TY TNHH AN PLUS VIỆT NAM,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"Số 12 Đường 12, Khu phố 3, Phường Bình An, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",Quận 2,"4690: Bán buôn tổng hợp-Chi tiết: 
Thực hiện quyền xuất khẩu, quyền nhập khẩu, quyền phân phối bán buôn các hàng hóa không thuộc danh mục hàng hóa cấm xuất khẩu, cấm nhập khẩu và danh mục hàng hóa khô",internet
313669198,CÔNG TY CỔ PHẦN ĐẶC SẢN QUÊ HƯƠNG VIỆT NAM,CÔNG TY CỔ PHẦN ĐẶC SẢN QUÊ HƯ,Công ty cổ phần,"Số 10 Đường Giang Văn Minh, Phường An Phú, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",Quận 2,0891: Khai thác khoáng hoá chất và khoáng phân bón-(không hoạt động tại trụ sở).;5210: Kho bãi và lưu giữ hàng hóa-Chi tiết: Lưu giữ hàng hóa (trừ kinh doanh kho bãi).;1623: Sản xuất bao bì bằng gỗ-;1,internet
313718092,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ XUẤT NHẬP KHẨU AN LỘC PHÁT,CÔNG TY TNHH THƯƠNG MẠI DỊCH V,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"281 Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",Quận 2,"5224: Bốc xếp hàng hóa-(trừ bốc xếp hàng hóa cảng hàng không);4669: Bán buôn chuyên doanh khác chưa được phân vào đâu-Chi tiết: Bán buôn tơ, xơ, sợi dệt. Bán buôn vải;3312: Sửa chữa máy móc, thiết bị-",lap top
313759772,CÔNG TY TNHH CÀ PHÊ BỜ SÔNG,CÔNG TY TNHH CÀ PHÊ BỜ SÔNG,Công ty trách nhiệm hữu hạn một thành viên,"39 Nguyễn Thị Định, khu phố 3, Phường An Phú, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",Quận 2,"4711: Bán lẻ lương thực, thực phẩm, đồ uống, thuốc lá, thuốc lào chiếm tỷ trọng lớn trong các cửa hàng kinh doanh tổng hợp-thực hiện theo Quyết định 64/2009/QĐ-UBND ngày 31/7/2009 của ùy ban nhân dân ",internet
313757856,CÔNG TY TNHH CÔNG NGHỆ XÂY DỰNG CÁT AN,CÔNG TY TNHH CÔNG NGHỆ XÂY DỰN,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"51 Đường số 44 Khu phố 5, Phường Thảo Điền, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",Quận 2,2592: Gia công cơ khí; xử lý và tráng phủ kim loại-(không hoạt động tại trụ sở).;1030: Chế biến và bảo quản rau quả-(không hoạt động tại trụ sở).;1622: Sản xuất đồ gỗ xây dựng-(không hoạt động tại trụ,internet
313817142,CÔNG TY TNHH 5M VIỆT NAM,CÔNG TY TNHH 5M VIỆT NAM,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"15/16B Đường số 6, Khu Phố 1, Phường Thạnh Mỹ Lợi, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",Quận 2,"4653: Bán buôn máy móc, thiết bị và phụ tùng máy nông nghiệp-Chi tiết: Buôn bán máy móc, thiết bị và phụ tùng máy nông nghiệp như: Máy cày, bừa, máy rắc phân, máy gieo hạt, máy gặt lúa, máy đập lúa, m",internet
