tax_code,name,name_slug,company_type,address,district,industry_raw,keyword
313598395,CÔNG TY TNHH ĐIỆN TỬ HƯNG VIỆT,CÔNG TY TNHH ĐIỆN TỬ HƯNG VIỆT,Công ty trách nhiệm hữu hạn một thành viên,"165/18 Nguyễn Văn Luông, Phường 10, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",Quận 6,"2610: Sản xuất linh kiện điện tử-Chi tiết: Lắp ráp đồ chơi, trò chơi điện tử, máy game (Không gia công cơ khí, tái chế phế thải, xi mạ điện tại trụ sở);4669: Bán buôn chuyên doanh khác chưa được phân ",internet
313623161,CÔNG TY TNHH THƯƠNG MẠI - DỊCH VỤ TỨ HẢI DU LONG,CÔNG TY TNHH THƯƠNG MẠI  DỊCH ,Công ty trách nhiệm hữu hạn một thành viên,"253 Tân Hòa Đông, Phường 14, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",Quận 6,"4651: Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm-;4652: Bán buôn thiết bị và linh kiện điện tử, viễn thông-;4663: Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng-Chi tiết: Bán buôn đồ",internet
313643802,CÔNG TY TNHH SNO,CÔNG TY TNHH SNO,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"Số 435 An Dương Vương, Phường 11, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",Quận 6,"2620: Sản xuất máy vi tính và thiết bị ngoại vi của máy vi tính-Chi tiết: Lắp ráp máy vi tính (trừ gia công cơ khí, tái chế phế thải, xi mạ điện tại trụ sở);2750: Sản xuất đồ điện dân dụng-;2023: Sản ",internet
313658767,CÔNG TY CỔ PHẦN ỨNG DỤNG THÔNG MINH,CÔNG TY CỔ PHẦN ỨNG DỤNG THÔNG,Công ty cổ phần,"38 Phạm Đình Hổ, Phường 02, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",Quận 6,5820: Xuất bản phần mềm-Chi tiết: Sản xuất phần mềm;6190: Hoạt động viễn thông khác-Chi tiết: Hoạt động của các điểm truy cập internet;6201: Lập trình máy vi tính-;6202: Tư vấn máy vi tính và quản trị,internet
316129835,CÔNG TY TNHH MỘT THÀNH VIÊN LẠC NHIÊN,CÔNG TY TNHH MỘT THÀNH VIÊN LẠ,Công ty trách nhiệm hữu hạn một thành viên,"689C Đường Hậu Giang, Phường 11, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",Quận 6,"5510: Dịch vụ lưu trú ngắn ngày-Chi tiết: Khách sạn, biệt thự du lịch, căn hộ du lịch, nhà nghỉ du lịch, nhà ở có phòng cho khách du lịch thuê;5630: Dịch vụ phục vụ đồ uống-(trừ hoạ",internet
316131400,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ DƯƠNG PHONG,CÔNG TY TNHH THƯƠNG MẠI DỊCH V,Công ty trách nhiệm hữu hạn một thành viên,"Số 579/50 Phạm Văn Chí, Phường 07, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",Quận 6,"3312: Sửa chữa máy móc, thiết bị-(trừ gia công cơ khí, tái chế phế thải, xi mạ điện tại trụ sở);3313: Sửa chữa thiết bị điện tử và quang học-(trừ gia công cơ khí, tái chế phế thải, xi mạ điện tại trụ ",internet
313674085,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ DU LỊCH SMART LINK,CÔNG TY TNHH THƯƠNG MẠI DỊCH V,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"864 An Dương Vương, Phường 13, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",Quận 6,"5229: Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải-Chi tiết: Hoạt động giao nhận hàng hóa. Hoạt động của đại lý làm thủ tục hải quan. Hoạt động của các đại lý bán vé máy bay, tàu hỏa, xe khách;",internet
313668028,CÔNG TY TNHH THIẾT BỊ DÂN DỤNG THUẬN PHONG,CÔNG TY TNHH THIẾT BỊ DÂN DỤNG,Công ty trách nhiệm hữu hạn một thành viên,"113 Kinh Dương Vương , Phường 12, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",Quận 6,"4663: Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng-;4752: Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh-;4759: Bán lẻ đồ điện gia dụng",internet
316714089,CÔNG TY TNHH QUỐC TẾ VƯỢNG THĂNG,CÔNG TY TNHH QUỐC TẾ VƯỢNG THĂ,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"514/24 Gia Phú, Phường 03, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",Quận 6,"4649: Bán buôn đồ dùng khác cho gia đình-Chi tiết: Bán buôn vali, cặp, túi, ví, hàng da và giả da khác; Bán buôn nước hoa, hàng mỹ phẩm và chế phẩm vệ sinh; Bán buôn hàng gốm, sứ, thủy tinh; Bán buôn ",internet
313677819,CÔNG TY TNHH GIA ĐẠT TELECOM,CÔNG TY TNHH GIA ĐẠT TELECOM,Công ty trách nhiệm hữu hạn một thành viên,"710/30 Hậu Giang, Phường 12, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",Quận 6,"1312: Sản xuất vải dệt thoi-Chi tiết: Sản xuất vải dệt kim, vải đan móc và vải không dệt khác; Sản xuất, gia công thuê vi tính các mặt hàng trên vải, thuê nhãn may lên trang phục( trừ tẩy, nhuộm, hồ, ",telecom
