tax_code,name,name_slug,company_type,address,district,industry_raw,keyword
313606303,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ SONG CHÂU ĐẸP MÃI,CÔNG TY TNHH THƯƠNG MẠI DỊCH V,Công ty trách nhiệm hữu hạn một thành viên,"số 01-02, lô B1, Chung cư Giai Việt, số 856 Tạ Quang Bửu , Phường 5, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",Quận 8,"1811: In ấn-(trừ in, tráng bao bì kim loại; in trên các sản phẩm vải sợi, dệt, may đan);1812: Dịch vụ liên quan đến in-;7310: Quảng cáo-;8230: Tổ chức giới thiệu và xúc tiến thương mại-chi tiết: tổ ch",internet
313616090,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ ĐIỆN - ĐIỆN TỬ - TIN HỌC BÌNH LÂM,CÔNG TY TNHH THƯƠNG MẠI DỊCH V,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"3/17 Mai Hắc Đế, Phường 15, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",Quận 8,"4651: Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm-;6201: Lập trình máy vi tính-;6202: Tư vấn máy vi tính và quản trị hệ thống máy vi tính-;4321: Lắp đặt hệ thống điện-Chi tiết: Lắp đặt mạng má",internet
313618316,CÔNG TY TNHH CÔNG NGHỆ KIẾN HÂN,CÔNG TY TNHH CÔNG NGHỆ KIẾN HÂ,Công ty trách nhiệm hữu hạn một thành viên,"Phòng 16, Lầu 27, Block A2, 856 Đường Tạ Quang Bửu, Phường 5, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",Quận 8,"2022: Sản xuất sơn, véc ni và các chất sơn, quét tương tự; sản xuất mực in và ma tít-Chi tiết: Sản xuất mực in (không hoạt động tại trụ sở);4669: Bán buôn chuyên doanh khác chưa được phân vào đâu-chi ",internet
313622376,CÔNG TY TNHH NET CHẤT,CÔNG TY TNHH NET CHẤT,Công ty trách nhiệm hữu hạn một thành viên,"751A Hưng Phú, Phường 9, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",Quận 8,"4722: Bán lẻ thực phẩm trong các cửa hàng chuyên doanh-(Doanh nghiệp phải thực hiện theo quyết định 64/2009/QĐ-UB ngày 31/07/2009, quyết định 79/2009/QĐ-UBND ngày 17/10/2009 của UBND Thành phố về phê ",internet
313623612,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ PHẠM THANH,CÔNG TY TNHH THƯƠNG MẠI DỊCH V,Công ty trách nhiệm hữu hạn một thành viên,"42 Đường D4A, Khu dân cư Sài Gòn Chợ Lớn, Phường 7, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",Quận 8,"1075: Sản xuất món ăn, thức ăn chế biến sẵn-;1079: Sản xuất thực phẩm khác chưa được phân vào đâu-(trừ sản xuất, chế biến thực phẩm tươi sống, nước chấm các loại, muối, dầu ăn tại trụ sở);1811: In ấn-",internet
313625320,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VÀ VIỄN THÔNG VN.PUTIN,CÔNG TY TNHH THƯƠNG MẠI DỊCH V,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"286 Cao Lỗ, Phường 4, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",Quận 8,2610: Sản xuất linh kiện điện tử-(không hoạt động tại trụ sở);2620: Sản xuất máy vi tính và thiết bị ngoại vi của máy vi tính-(không hoạt động tại trụ sở);2630: Sản xuất thiết bị truyền thông-(không h,internet
313637326,CÔNG TY TNHH ICYBER BLUE,CÔNG TY TNHH ICYBER BLUE,Công ty trách nhiệm hữu hạn một thành viên,"151 Đường 320 Bông Sao, Phường 5, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",Quận 8,"5630: Dịch vụ phục vụ đồ uống-Chi tiết: Hoạt động của các quán chế biến và phục vụ khách hàng tại chỗ các loại đồ uống như: cà phê, nước sinh tố, nước ngọt (trừ kinh doanh quán bar, giải khát có khiêu",internet
313639394,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ XÂY DỰNG ANH ĐỨC THỊNH,CÔNG TY TNHH THƯƠNG MẠI DỊCH V,Công ty trách nhiệm hữu hạn một thành viên,"152/18 Bông Sao, Phường 5, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",Quận 8,"4722: Bán lẻ thực phẩm trong các cửa hàng chuyên doanh-Chi tiết: Bán lẻ thịt, các sản phẩm từ thịt, thủy sản, rau, quả và các thực phẩm khác (thực hiện theo quyết định 64/2009/QĐ-UBND ngày 31/07/2009 ",internet
316808770,CÔNG TY TNHH ĐẦU TƯ PHÁT TRIỂN THƯƠNG MẠI DỊCH VỤ THUẦN VIỆT,CÔNG TY TNHH ĐẦU TƯ PHÁT TRIỂN,Công ty trách nhiệm hữu hạn một thành viên,"Số 201/40B Dương Bá Trạc , Phường 1, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",Quận 8,"7490: Hoạt động chuyên môn, khoa học và công nghệ khác chưa được phân vào đâu-Chi tiết: Dịch vụ tư vấn, chuyển giao công nghệ trong lĩnh vực viễn thông, công nghệ thông tin, hệ thống trung tâm dữ liệu",internet
313656840,CÔNG TY TNHH THỰC PHẨM HIKARI,CÔNG TY TNHH THỰC PHẨM HIKARI,Công ty trách nhiệm hữu hạn một thành viên,"Số 1, đường số 2, khu dân cư Hiệp Ân, Phường 5, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",Quận 8,"1079: Sản xuất thực phẩm khác chưa được phân vào đâu-(Trừ hoạt động giết mổ gia xúc, gia cầm);1010: Chế biến, bảo quản thịt và các sản phẩm từ thịt-(Trừ hoạt động giết mổ gia xúc, gia cầm);1020: Chế b",internet
