tax_code,name,name_slug,company_type,address,district,industry_raw,keyword
313597899,DOANH NGHIỆP TƯ NHÂN TRIỆU THANH NGA,DOANH NGHIỆP TƯ NHÂN TRIỆU THA,Doanh nghiệp tư nhân,"17/2 đường số 7, phường 04, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",Quận 4,4722: Bán lẻ thực phẩm trong các cửa hàng chuyên doanh-(thực hiện theo Quyết định số 64/2009/QÐ-UBND ngày 31/07/2009 và Quyết định số 79/2009/QÐ-UBND ngày 17/10/2009 của Ủy Ban Nhân Dân TP. Hồ Chí Min,internet
313671077,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ ANH HUY GLOBAL,CÔNG TY TNHH THƯƠNG MẠI DỊCH V,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"63 Khánh Hội, phường 03, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",Quận 4,"4669: Bán buôn chuyên doanh khác chưa được phân vào đâu-Chi tiết: Bán buôn phụ liệu may mặc;7810: Hoạt động của các trung tâm, đại lý tư vấn, giới thiệu và môi giới lao động, việc làm-Chi tiết: Hoạt đ",internet
313762045,DOANH NGHIỆP TƯ NHÂN  GAME GIẢI TRÍ THIÊN ĐỊNH,DOANH NGHIỆP TƯ NHÂN  GAME GIẢ,Doanh nghiệp tư nhân,"277/50A Bến Vân Đồn, Phường 02, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",Quận 4,"5630: Dịch vụ phục vụ đồ uống-Chi tiết: Quán cà phê, giải khát (trừ kinh doanh quán bar, quán giải khát có khiêu vũ);6190: Hoạt động viễn thông khác-Chi tiết: Hoạt động các điểm truy cập internet. Điể",internet
313816477,CÔNG TY TNHH GLOBAL NEWS NETWORK,CÔNG TY TNHH GLOBAL NEWS NETWO,Công ty trách nhiệm hữu hạn một thành viên,"89/9 Đoàn Văn Bơ, Phường 12, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",Quận 4,"4669: Bán buôn chuyên doanh khác chưa được phân vào đâu-Chi tiết: Bán buôn bao bì, giấy, nhựa và các sản phẩm nhựa. Bán buôn hóa chất công nghiệp (trừ hóa chất có tính độc hại mạnh) (không hoạt động t",network
313800364,CÔNG TY TNHH SMYRNA SOFTWARE,CÔNG TY TNHH SMYRNA SOFTWARE,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"B.15.05, Saigon Royal, 35 Bến Vân Đồn, Phường 12, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",Quận 4,"7020: Hoạt động tư vấn quản lý-Chi tiết: Dịch vụ tư vấn quản lý 
(Doanh nghiệp không được cung cấp: dịch vụ trọng tài hòa giải đối với tranh chấp thương mại giữa các thương nhân, dịch vụ pháp lý, dịch",software
313809127,DOANH NGHIỆP TƯ NHÂN MỸ NHÂN ĐẠI DƯƠNG,DOANH NGHIỆP TƯ NHÂN MỸ NHÂN Đ,Doanh nghiệp tư nhân,"122/8 Tôn Đản , phường 10, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",Quận 4,"4711: Bán lẻ lương thực, thực phẩm, đồ uống, thuốc lá, thuốc lào chiếm tỷ trọng lớn trong các cửa hàng kinh doanh tổng hợp-(Thực hiện theo quyết định 64/2009/QĐ-UBND ngày 31/7/2009 và quyết định 79/20",internet
313822248,CÔNG TY TNHH LIXI TECHNOLOGIES VIETNAM,CÔNG TY TNHH LIXI TECHNOLOGIES,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"tòa nhà H2, 196 Hoàng Diệu, phường 08, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",Quận 4,"6201: Lập trình máy vi tính-(CPC 8424, 842);6202: Tư vấn máy vi tính và quản trị hệ thống máy vi tính-(CPC 841, 8410);6209: Hoạt động dịch vụ công nghệ thông tin và dịch vụ khác liên quan đến máy vi t",internet
313841836,CÔNG TY TNHH TRÒ CHƠI ĐIỆN TỬ LÝ TOÀN,CÔNG TY TNHH TRÒ CHƠI ĐIỆN TỬ ,Công ty trách nhiệm hữu hạn một thành viên,"148/12/30/1/12 đường Tôn Đản, phường 08, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",Quận 4,"5629: Dịch vụ ăn uống khác-;5630: Dịch vụ phục vụ đồ uống-(trừ quán bar, quán giải khát có khiêu vũ);6190: Hoạt động viễn thông khác-Chi tiết: Hoạt động của điểm truy cập internet; Điểm cung cấp dịch ",internet
313714732,CÔNG TY CỔ PHẦN BẤT ĐỘNG SẢN B.LAND,CÔNG TY CỔ PHẦN BẤT ĐỘNG SẢN B,Công ty cổ phần,"Lầu 1, Số 66 Đường Hoàng Diệu, phường 12, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",Quận 4,"6820: Tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất-Chi tiết: Môi giới bất động sản.  Dịch vụ quản lý bất động sản. Tư vấn bất động sản. Quảng cáo bất động sản. Sàn giao dịch bất đ",internet
313866485,CÔNG TY CỔ PHẦN STARCITI,CÔNG TY CỔ PHẦN STARCITI,Công ty cổ phần,"số 90 Bến Vân Đồn, Phường 09, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",Quận 4,"5229: Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải-Chi tiết: Môi giới thuê tàu biển, máy bay, phương tiện vận tải thuỷ bộ. Hoạt động của các đại lý bán vé máy bay, tàu hoả;6202: Tư vấn máy vi t",internet
313912420,CÔNG TY CỔ PHẦN XÚC TIẾN THƯƠNG MẠI QUỐC TẾ TIẾN VĂN,CÔNG TY CỔ PHẦN XÚC TIẾN THƯƠN,Công ty cổ phần,"39, Đường số 6, phường 04, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",Quận 4,"1811: In ấn-(trừ in tráng bao bì kim loại, in trên các sản phẩm vải sợi, dệt, may, đan tại trụ sở).;1812: Dịch vụ liên quan đến in-chi tiết: Thiết kế các sản phẩm in như bản phác thảo, maket, bản nháp",internet
313886555,CÔNG TY CỔ PHẦN ABMA VIỆT NAM,CÔNG TY CỔ PHẦN ABMA VIỆT NAM,Công ty cổ phần,"Số 15/2 Đoàn Như Hài, Phường 12, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",Quận 4,"1010: Chế biến, bảo quản thịt và các sản phẩm từ thịt-(không hoạt động tại trụ sở);4329: Lắp đặt hệ thống xây dựng khác-(Trừ gia công cơ khí, tái chế phế thải, xi, mạ điện tại trụ sở);8121: Vệ sinh ch",internet
315568124,CÔNG TY TNHH ĐỔI THAY VÌ MỘT VIỆT NAM BỀN VỮNG,CÔNG TY TNHH ĐỔI THAY VÌ MỘT V,Công ty trách nhiệm hữu hạn một thành viên,"Số 28 Đường số 45, Phường 06, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",Quận 4,"4791: Bán lẻ theo yêu cầu đặt hàng qua bưu điện hoặc internet-(trừ bán lẻ bình gas, khí dầu mỏ hóa lỏng LPG, dầu nhớt cặn, vàng miếng, súng, đạn loại dùng đi săn hoặc thể thao và tiền kim khí; trừ bán",internet
313925892,CÔNG TY TNHH TRÒ CHƠI ĐIỆN TỬ SỸ CÔNG,CÔNG TY TNHH TRÒ CHƠI ĐIỆN TỬ ,Công ty trách nhiệm hữu hạn một thành viên,"267 Bến Văn Đồn, Phường 02, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",Quận 4,"5629: Dịch vụ ăn uống khác-;5630: Dịch vụ phục vụ đồ uống-(trừ quán bar, quán giải khát có khiêu vũ);6190: Hoạt động viễn thông khác-chi tiết: hoạt động của điểm truy cập internet; Điểm cung cấp dịch ",internet
313967444,CÔNG TY TNHH THƯƠNG MẠI CÔNG NGHỆ AN BÌNH,CÔNG TY TNHH THƯƠNG MẠI CÔNG N,Công ty trách nhiệm hữu hạn một thành viên,"Lầu 1, Tòa Nhà H3, 384 Hoàng Diệu, Phường 06, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",Quận 4,"4711: Bán lẻ lương thực, thực phẩm, đồ uống, thuốc lá, thuốc lào chiếm tỷ trọng lớn trong các cửa hàng kinh doanh tổng hợp-Chi tiết: Bán lẻ lương thực; Bán lẻ lòng heo, thịt và các sản phẩm từ thịt, r",internet
314014677,CÔNG TY CỔ PHẦN  ĐẦU TƯ XÂY DỰNG KHÔI NGUYÊN - KALLY,CÔNG TY CỔ PHẦN  ĐẦU TƯ XÂY DỰ,Công ty cổ phần,"47 Hoàng Diệu, phường 12, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",Quận 4,"5510: Dịch vụ lưu trú ngắn ngày-chi tiết: Khách sạn (được công nhận xếp hạng từ 1 sao trở lên);5610: Nhà hàng và các dịch vụ ăn uống phục vụ lưu động-chi tiết: nhà hàng, quán ăn, hàng ăn uống;5630: Dị",internet
313995949,CÔNG TY TNHH HITEK NOVA,CÔNG TY TNHH HITEK NOVA,Công ty trách nhiệm hữu hạn một thành viên,"272/7 Đoàn Văn Bơ, Phường 16, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",Quận 4,"2610: Sản xuất linh kiện điện tử-(không hoạt động tại trụ sở);5820: Xuất bản phần mềm-Chi tiết: Sản xuất, gia công phần mềm;6201: Lập trình máy vi tính-;6202: Tư vấn máy vi tính và quản trị hệ thống m",internet
313983397,CÔNG TY TNHH TRÒ CHƠI ĐIỆN TỬ HỒ THU,CÔNG TY TNHH TRÒ CHƠI ĐIỆN TỬ ,Công ty trách nhiệm hữu hạn một thành viên,"59 Đường số 9, phường 04, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",Quận 4,5629: Dịch vụ ăn uống khác-;5630: Dịch vụ phục vụ đồ uống-(trừ hoạt động quán bar và quán giải khát có khiêu vũ).;6190: Hoạt động viễn thông khác-chi tiết: Hoạt động của các điểm truy cập internet; Đi,internet
