tax_code,name,name_slug,company_type,address,district,industry_raw,keyword
313732548,CÔNG TY CỔ PHẦN ĐẦU TƯ SAO VIỄN ĐÔNG,CÔNG TY CỔ PHẦN ĐẦU TƯ SAO VIỄ,Công ty cổ phần,"382/17-19 Nguyễn Thị Minh Khai, Phường 05, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",Quận 3,"4659: Bán buôn máy móc, thiết bị và phụ tùng máy khác-chi tiết: bán buôn giường, tủ, bàn ghế, nội thất văn phòng; đồ điện;7020: Hoạt động tư vấn quản lý-(trừ tư vấn pháp lý. kế toan;7110: Hoạt động ki",internet
313747745,CÔNG TY TNHH SẢN XUẤT - THƯƠNG MẠI HÀNG GIA DỤNG ĐỨC MẠNH,CÔNG TY TNHH SẢN XUẤT  THƯƠNG ,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"Lầu 1, số 38E Trần Cao Vân, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",Quận 3,"4649: Bán buôn đồ dùng khác cho gia đình-Chi tiết:Bán buôn đồ điện gia dụng, đèn và bộ đèn điện.Bán buôn giường, tủ, bàn ghế và đồ dùng nội thất tương tự. Bán buôn đồ dùng gia đình bằng nhựa, nhôm, sắ",internet
313921993,CÔNG TY TNHH TƯ VẤN VÀ THIẾT KẾ XÂY DỰNG HỒNG THẢO,CÔNG TY TNHH TƯ VẤN VÀ THIẾT K,Công ty trách nhiệm hữu hạn một thành viên,"111 Đường Lý Chính Thắng, Phường 07, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",Quận 3,"4663: Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng-Chi tiết: Bán buôn tre nứa, gỗ cây và gỗ chế biến; Bán buôn xi măng; Bán buôn gạch xây, ngói, đá, cát sỏi,xi măng; Bán buôn kinh xây dựng;",internet
314279095,CÔNG TY TNHH GOLDEN WIND,CÔNG TY TNHH GOLDEN WIND,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"91/10 Trần Quốc Toản, Phường 07, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",Quận 3,"1071: Sản xuất các loại bánh từ bột-;1073: Sản xuất ca cao, sôcôla và mứt kẹo-;1074: Sản xuất mì ống, mỳ sợi và sản phẩm tương tự-;1075: Sản xuất món ăn, thức ăn chế biến sẵn-;1079: Sản xuất thực phẩm",internet
314397010,CÔNG TY CỔ PHẦN NÔNG SẢN SẠCH VIỆT NAM,CÔNG TY CỔ PHẦN NÔNG SẢN SẠCH ,Công ty cổ phần,"320 Cách Mạng Tháng 8, Phường 10, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",Quận 3,"0111: Trồng lúa-;0112: Trồng ngô và cây lương thực có hạt khác-;0114: Trồng cây mía-;0115: Trồng cây thuốc lá, thuốc lào-;0116: Trồng cây lấy sợi-;0117: Trồng cây có hạt chứa dầu-;0118: Trồng rau, đậu",internet
313617721,CÔNG TY TNHH JALY,CÔNG TY TNHH JALY,Công ty trách nhiệm hữu hạn một thành viên,"Số 107C, Đường Trương Định, Phường 06, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",Quận 3,"4633: Bán buôn đồ uống-;4662: Bán buôn kim loại và quặng kim loại-Chi tiết: Bán buôn kim loại khác; Mua, bán vàng trang sức, mỹ nghệ, bạc và kim loại quý khác; Bán buôn kim loại và quặng kim loại (trư",internet
313617714,CÔNG TY TNHH VỊ TRÍ NHÀ ĐẤT VIỆT NAM,CÔNG TY TNHH VỊ TRÍ NHÀ ĐẤT VI,Công ty trách nhiệm hữu hạn một thành viên,"Tầng 2, Tòa nhà Ngọc Đông Dương, 76 Cách Mạng Tháng Tám, Phường 06, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",Quận 3,"4741: Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doanh-Chi tiết: Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm;5911: Hoạt động sản xuất phim điệ",internet
313625592,CÔNG TY CỔ PHẦN TRUYỀN THÔNG & TIN HỌC DIGITAG,CÔNG TY CỔ PHẦN TRUYỀN THÔNG  ,Công ty cổ phần,"19 Bà Huyện Thanh Quan, Phường 06, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",Quận 3,"4741: Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doanh-;4742: Bán lẻ thiết bị nghe nhìn trong các cửa hàng chuyên doanh-;5820: Xuất bản phần mềm-C",internet
313631719,CÔNG TY TNHH WACOM VIỆT NAM,CÔNG TY TNHH WACOM VIỆT NAM,Công ty trách nhiệm hữu hạn một thành viên,"Căn Hộ D7, Chung cư 59-59 Phạm Ngọc Thạch, Phường 06, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",Quận 3,"2620: Sản xuất máy vi tính và thiết bị ngoại vi của máy vi tính-(không hoạt động tại trụ sở);4741: Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doan",internet
314643795,CÔNG TY TNHH DUY VIỆT TÂN,CÔNG TY TNHH DUY VIỆT TÂN,Công ty trách nhiệm hữu hạn một thành viên,"Tầng 14, Tòa nhà HM Town, 412 Nguyễn Thị Minh Khai, Phường 05, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",Quận 3,"4513: Đại lý ô tô và xe có động cơ khác-;4543: Bán phụ tùng và các bộ phận phụ trợ của mô tô, xe máy-;9529: Sửa chữa xe đạp, đồng hồ, đồ dùng cá nhân và gia đình khác chưa được phân vào đâu-Chi tiết: ",internet
