tax_code,name,name_slug,company_type,address,district,industry_raw,keyword
314791666,CÔNG TY TNHH DỊCH VỤ TRÒ CHƠI ĐIỆN TỬ ĐÔNG PHƯƠNG,CÔNG TY TNHH DỊCH VỤ TRÒ CHƠI ,Công ty trách nhiệm hữu hạn một thành viên,"110 Phó Cơ Điều , Phường 4, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",Quận 11,"6190: Hoạt động viễn thông khác-Chi tiết: Hoạt động của các điểm truy cập internet;4652: Bán buôn thiết bị và linh kiện điện tử, viễn thông-;9329: Hoạt động vui chơi giải trí khác chưa được phân vào đ",internet
315635268,CÔNG TY TNHH TMDV TATHADA,CÔNG TY TNHH TMDV TATHADA,Công ty trách nhiệm hữu hạn một thành viên,"161D/106/32D11 Lạc Long Quân , Phường 3, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",Quận 11,3811: Thu gom rác thải không độc hại-(không hoạt động tại trụ sở);3812: Thu gom rác thải độc hại-(không hoạt động tại trụ sở);3821: Xử lý và tiêu huỷ rác thải không độc hại-(không hoạt động tại trụ sở,internet
316326382,CÔNG TY TNHH GRANZ MEDIA,CÔNG TY TNHH GRANZ MEDIA,Công ty trách nhiệm hữu hạn một thành viên,"45D Lạc Long Quân, Phường 5, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",Quận 11,"5911: Hoạt động sản xuất phim điện ảnh, phim video và chương trình truyền hình-(không thực hiện các hiệu ứng cháy, nổ, không sử dụng chất nổ, chất cháy, hóa chất làm đạo cụ, dụng cụ thực hiện các chươ",internet
313690827,CÔNG TY TNHH MỘT BA TƯ,CÔNG TY TNHH MỘT BA TƯ,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"134 Nguyễn Thị Nhỏ, Phường 15, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",Quận 11,"4723: Bán lẻ đồ uống trong các cửa hàng chuyên doanh-;4724: Bán lẻ sản phẩm thuốc lá, thuốc lào trong các cửa hàng chuyên doanh-Chi tiết: Bán lẻ sản phẩm thuốc lá (thực hiện theo Quyết định 64/2009/QĐ",internet
313671775,CÔNG TY TNHH SẢN XUẤT KINH DOANH KIM PHÁT,CÔNG TY TNHH SẢN XUẤT KINH DOA,Công ty trách nhiệm hữu hạn một thành viên,"341/31 Lạc Long Quân, Phường 5, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",Quận 11,"2220: Sản xuất sản phẩm từ plastic-(trừ sản xuất xốp cách nhiệt sử dụng ga R141b và không hoạt động tại trụ sở);1702: Sản xuất giấy nhăn, bìa nhăn, bao bì từ giấy và bìa-;1709: Sản xuất các sản phẩm k",internet
313711107,CÔNG TY TNHH DỊCH VỤ PROPZY,CÔNG TY TNHH DỊCH VỤ PROPZY,Công ty trách nhiệm hữu hạn một thành viên,"Tầng 4, Tòa nhà Flemington, 182 Lê Đại Hành, Phường 15, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",Quận 11,"6820: Tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất-Chi tiết: Tư vấn, Môi giới bất động sản, đấu giá bất động sản, định giá bất động sản, quản lí bất động sản.;6619: Hoạt động hỗ t",internet
313708915,CÔNG TY TNHH VERO TECHNOLOGY SOLUTIONS,CÔNG TY TNHH VERO TECHNOLOGY S,Công ty trách nhiệm hữu hạn một thành viên,"Số nhà 712, Lô 3C Chung cư Phú Thọ, Đường Lữ Gia, Phường 15, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",Quận 11,6201: Lập trình máy vi tính-;,technology
313783831,CÔNG TY TNHH VIỄN THÔNG VĨNH HƯNG,CÔNG TY TNHH VIỄN THÔNG VĨNH H,Công ty trách nhiệm hữu hạn một thành viên,"1150/43 Đường 3/2, Phường 12, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",Quận 11,"4669: Bán buôn chuyên doanh khác chưa được phân vào đâu-Chi tiết: Bán buôn máy vi tính, máy in, máy fax, máy photocopy, máy scan, điện thoại, máy chiếu và linh kiện; Bán buôn máy móc, thiết bị văn phò",internet
313816759,CÔNG TY TNHH CÔNG NGHỆ THƯƠNG MẠI DỊCH VỤ THANH GIÁC,CÔNG TY TNHH CÔNG NGHỆ THƯƠNG ,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"174-176 Công Chúa Ngọc Hân, Phường 12, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",Quận 11,"1079: Sản xuất thực phẩm khác chưa được phân vào đâu-chi tiết: Sản xuất các sản phẩm từ cà phê, rang và lọc cà phê (trừ sản xuất, chế biến thực phẩm tươi sống, nước chấm các loại, muối, dầu ăn tại trụ",internet
313817329,CÔNG TY TNHH OLY VIỆT NAM,CÔNG TY TNHH OLY VIỆT NAM,Công ty trách nhiệm hữu hạn một thành viên,"19/3 Bình Thới , Phường 11, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",Quận 11,"5229: Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải-chi tiết: hoạt động của các đại lý bán vé máy bay, vé tàu hỏa
(Trừ hóa lỏng khí để vận chuyển và hoạt động liên quan đến vận tải hàng không );",internet
