tax_code,name,name_slug,company_type,address,district,industry_raw,keyword
313598148,CÔNG TY TNHH FOREVER YOUNG VIỆT NAM,CÔNG TY TNHH FOREVER YOUNG VIỆ,Công ty trách nhiệm hữu hạn một thành viên,"187/7 Điện Biên Phủ , Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"1420: Sản xuất sản phẩm từ da lông thú-(Không hoạt động tại trụ sở).;1511: Thuộc, sơ chế da; sơ chế và nhuộm da lông thú-(Không hoạt động tại trụ sở).;1512: Sản xuất vali, túi xách và các loại tương t",internet
313600598,CÔNG TY TNHH KONAM INTERNATIONAL,CÔNG TY TNHH KONAM INTERNATION,Công ty trách nhiệm hữu hạn một thành viên,"55B Nguyễn Thị Minh Khai, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"8230: Tổ chức giới thiệu và xúc tiến thương mại-chi tiết: tổ chức hội thảo, hội nghị, sự kiện (không thực hiện các hiệu ứng cháy, nổ, không sử dụng chất nổ, chất cháy, hóa chất làm đạo cụ, dụng cụ thự",internet
313605719,CÔNG TY TNHH DƯỢC PHẨM NHÂN NGHĨA,CÔNG TY TNHH DƯỢC PHẨM NHÂN NG,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"Số 55/27 Lê Thị Hồng Gấm, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"2100: Sản xuất thuốc, hoá dược và dược liệu-Chi tiết: Sản xuất thuốc các loại; Sản xuất hoá dược và dược liệu (không hoạt động tại trụ sở).;4772: Bán lẻ thuốc, dụng cụ y tế, mỹ phẩm và vật phẩm vệ sin",internet
313609167,CÔNG TY TRÁCH NHIỆM HỮU HẠN TRUE INTERNET DATA CENTER (VIỆT NAM),CÔNG TY TRÁCH NHIỆM HỮU HẠN TR,Công ty trách nhiệm hữu hạn một thành viên,"Phòng 709 Tầng 7, Tòa nhà Mê Linh Point Tower, Số 2, Đường Ngô Đức Kế, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,6201: Lập trình máy vi tính-Chi tiết: Dịch vụ thực hiện phần mềm.; 6202: Tư vấn máy vi tính và quản trị hệ thống máy vi tính-Chi tiết: Dịch vụ tư vấn liên quan tới lắp đặt phần cứng máy tính; 6209: Ho,internet
313687415,CÔNG TY TNHH SẢN XUẤT KINH DOANH SUNGELA,CÔNG TY TNHH SẢN XUẤT KINH DOA,Công ty trách nhiệm hữu hạn một thành viên,"12H Nguyễn Thị Minh Khai, Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"4669: Bán buôn chuyên doanh khác chưa được phân vào đâu-chi tiết:   Bán buôn tơ, xơ, sợi dệt
             Bán buôn chuyên doanh khác còn lại chưa được phân vào đâu
            Bán buôn bao bì giấy, ba",internet
313618443,CÔNG TY TNHH THƯƠNG MẠI VẬT LIỆU XÂY DỰNG PHÚ LỘC,CÔNG TY TNHH THƯƠNG MẠI VẬT LI,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"214/B1C Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"4663: Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng-Chi tiết: Bán buôn vật liệu dùng để chống cháy, chống ẩm, vật liệu cách nhiệt;
Bán buôn giấy dán tường và phủ sàn;
Bán buôn đồ ngũ kim;
Bá",internet
313617601,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI DỊCH VỤ GIA GIA HƯNG,CÔNG TY TNHH SẢN XUẤT THƯƠNG M,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"214/19/6D Nguyễn Văn Nguyễn , Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"4322: Lắp đặt hệ thống cấp, thoát nước, hệ thống sưởi và điều hoà không khí-(không gia công cơ khí, tái chế phế thải, xi mạ điện tại trụ sở và trừ lắp đặt các thiết bị lạnh (thiết bị cấp đông, kho lạn",internet
314162971,CÔNG TY TNHH MEGA FREIGHT,CÔNG TY TNHH MEGA FREIGHT,Công ty trách nhiệm hữu hạn một thành viên,"68 Nguyễn Huệ, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"4322: Lắp đặt hệ thống cấp, thoát nước, hệ thống sưởi và điều hoà không khí-(trừ gia công cơ khí, tái chế phế thải, xi mạ điện tại trụ sở và trừ lắp đặt các thiết bị lạnh (thiết bị cấp đông, kho lạnh,",internet
313623228,CÔNG TY CỔ PHẦN NÔNG NGHIỆP AKT,CÔNG TY CỔ PHẦN NÔNG NGHIỆP AK,Công ty cổ phần,"L14 - 08B, lầu 14, Tòa nhà Vincom, 72 Lê Thánh Tôn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"0111: Trồng lúa-(không hoạt động tại trụ sở).;0113: Trồng cây lấy củ có chất bột-(không hoạt động tại trụ sở).;0118: Trồng rau, đậu các loại và trồng hoa, cây cảnh-(không hoạt động tại trụ sở).;0145: ",internet
313627945,CÔNG TY TNHH DỊCH VỤ KỸ THUẬT TIỆN ÍCH,CÔNG TY TNHH DỊCH VỤ KỸ THUẬT ,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"Số 385/11 Nguyễn Công Trứ, Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"4659: Bán buôn máy móc, thiết bị và phụ tùng máy khác-Chi tiết:
- Bán buôn thiết bị đo lường và kiểm nghiệm, thiết bị viễn thông, thiết bị truyền hình, thiết bị công nghiệp;
- Bán buôn máy móc, thiết",internet
