tax_code,name,name_slug,company_type,address,district,industry_raw,keyword
313598733,CÔNG TY CỔ PHẦN PHÁT TRIỂN BẤT ĐỘNG SẢN THÀNH ĐẠI TÍN,CÔNG TY CỔ PHẦN PHÁT TRIỂN BẤT,Công ty cổ phần,"174 Trần Phú, Phường 09, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",Quận 5,"4652: Bán buôn thiết bị và linh kiện điện tử, viễn thông-chi tiết: bán buôn thiết bị thu phát vô tuyến điểm - điểm - đa điểm, thiết bị thu phát vô tuyến sử dụng kỹ thuật điều chế trải phổ (trừ thiết b",internet
313599536,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ MY NATURAL GROUP,CÔNG TY TNHH THƯƠNG MẠI DỊCH V,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"39 Hùng Vương, Phường 04, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",Quận 5,"5610: Nhà hàng và các dịch vụ ăn uống phục vụ lưu động-Chi tiết: Nhà hàng, quán ăn, hàng ăn uống;5629: Dịch vụ ăn uống khác-(trừ hoạt động quán bar và quán giải khát có khiêu vũ).;5630: Dịch vụ phục v",internet
314713724,CÔNG TY TNHH TRUYỀN THÔNG KINH TẾ TẬP ĐOÀN,CÔNG TY TNHH TRUYỀN THÔNG KINH,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"Tầng 7, Toà nhà 64 Nguyễn Biểu, Phường 01, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",Quận 5,"5911: Hoạt động sản xuất phim điện ảnh, phim video và chương trình truyền hình-Chi tiết: Hoạt động sản xuất chương trình truyền hình (trừ sản xuất phim) (Không thực hiện các hiệu ứng cháy nổ và không ",internet
313635287,CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ PHƯƠNG ĐÔNG,CÔNG TY TNHH GIẢI PHÁP CÔNG NG,Công ty trách nhiệm hữu hạn một thành viên,"431/5 Trần Hưng Đạo, Phường 14, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",Quận 5,3314: Sửa chữa thiết bị điện-; 6312: Cổng thông tin-Chi tiết: Thiết lập trang thông tin điện tử tổng hợp; 3319: Sửa chữa thiết bị khác-Chi tiết: Sửa chữa thiết bị mạng internet; 7730: Cho thuê máy móc,internet
313635576,CÔNG TY TNHH THIẾT KẾ IN ẤN KLCREATIVE,CÔNG TY TNHH THIẾT KẾ IN ẤN KL,Công ty trách nhiệm hữu hạn một thành viên,"213 Nguyễn Văn Cừ, Phường 04, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",Quận 5,"9000: Hoạt động sáng tác, nghệ thuật và giải trí-(không thực hiện các hiệu ứng cháy, nổ; không sử dụng chất nổ, chất cháy, hóa chất làm đạo cụ, dụng cụ thực hiện các chương trình văn nghệ, sự kiện, ph",internet
313656625,CÔNG TY TNHH PHÁT TRIỂN HỒNG QUANG,CÔNG TY TNHH PHÁT TRIỂN HỒNG Q,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"121/4C Trần Bình Trọng, Phường 02, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",Quận 5,"4632: Bán buôn thực phẩm-Chi tiết: Bán buôn thực phẩm chức năng;4649: Bán buôn đồ dùng khác cho gia đình-Chi tiết: Bán buôn dược phẩm và dụng cụ y tế; bán buôn mắt kinh, kinh thuốc.;4659: Bán buôn máy",internet
313735203,CÔNG TY TNHH XÂY DỰNG VÀ NỘI THẤT VPLUS,CÔNG TY TNHH XÂY DỰNG VÀ NỘI T,Công ty trách nhiệm hữu hạn một thành viên,"21 Trần Phú, Phường 04, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",Quận 5,"4649: Bán buôn đồ dùng khác cho gia đình-Chi tiết: bán buôn giường, tủ, bàn, ghế và đồ dùng nội thất tương tự. Bán buôn đồ điện gia dụng, đèn và bộ đèn điện (trừ dược phẩm). Bán buôn dụng cụ thể dục, ",internet
313753643,CÔNG TY TRÁCH NHIỆM HỮU HẠN CYBERCORE SUMO,CÔNG TY TRÁCH NHIỆM HỮU HẠN CY,Công ty trách nhiệm hữu hạn một thành viên,"163 Trần Hưng Đạo, Phường 10, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",Quận 5,"4724: Bán lẻ sản phẩm thuốc lá, thuốc lào trong các cửa hàng chuyên doanh-Chi tiết: Bán lẻ sản phẩm thuốc lá (thực hiện theo Quyết định 64/2009/QĐ-UBND ngày 31/7/2009 của Ủy ban nhân dân Thành phố Hồ ",internet
313759613,CÔNG TY TNHH XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ MỸ,CÔNG TY TNHH XUẤT NHẬP KHẨU TH,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"535 An Dương Vương, Phường 08, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",Quận 5,"4659: Bán buôn máy móc, thiết bị và phụ tùng máy khác-;4649: Bán buôn đồ dùng khác cho gia đình-(trừ kinh doanh dược phẩm).; 4652: Bán buôn thiết bị và linh kiện điện tử, viễn thông-;4632: Bán buôn th",internet
313791021,CÔNG TY CỔ PHẦN SẢN XUẤT - XÂY DỰNG VÀ THƯƠNG MẠI ĐÔNG NAM Á,CÔNG TY CỔ PHẦN SẢN XUẤT  XÂY ,Công ty cổ phần,"656 Võ Văn Kiệt, Phường 01, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",Quận 5,4690: Bán buôn tổng hợp-Chi tiết: Bán buôn trang thiết bị bảo hộ lao động;1311: Sản xuất sợi-(Không hoạt động tại trụ sở);1312: Sản xuất vải dệt thoi-(Không hoạt động tại trụ sở);1313: Hoàn thiện sản ,internet
